order_id,customer_id,order_date,amount,status
O3769,C444,2024-12-02,736.05,cancelled
O3770,C489,2024-09-04,646.83,completed
O3771,C297,2024-02-26,32.07,cancelled
O3772,C415,2024-07-28,334.71,pending
O3773,C445,2024-03-23,852.61,pending
O3774,C159,2024-11-06,118.22,processing
O3775,C210,2024-12-01,948.47,shipped
O3776,C184,2024-03-06,700.11,completed
O3777,C357,2024-04-09,733.42,cancelled
O3778,C290,2024-06-03,118.76,pending
O3779,C234,2024-08-04,862.07,completed
O3780,C473,2024-05-16,706.15,shipped
O3781,C430,2024-12-23,447.37,processing
O3782,C242,2024-08-09,608.96,shipped
O3783,C311,2024-08-06,693.82,processing
O3784,C358,2024-09-28,527.92,processing
O3785,C426,2024-02-28,885.42,cancelled
O3786,C218,2024-09-25,931.82,processing
O3787,C377,2024-08-11,191.03,shipped
O3788,C398,2024-09-17,886.43,shipped
O3789,C310,2024-07-20,358.87,cancelled
O3790,C212,2024-02-20,536.33,completed
O3791,C198,2024-08-24,156.91,completed
O3792,C391,2024-12-24,540.08,pending
O3793,C416,2024-12-14,594.64,processing
O3794,C360,2024-04-15,143.16,processing
O3795,C208,2024-05-27,435.56,pending
O3796,C200,2024-09-30,927.05,processing
O3797,C111,2024-03-31,68.59,completed
O3798,C465,2024-08-08,669.3,pending
O3799,C277,2024-07-03,723.96,processing
O3800,C419,2024-08-31,561.58,pending
O3801,C326,2024-12-18,663.52,processing
O3802,C440,2024-05-28,485.15,pending
O3803,C192,2024-01-20,991.49,completed
O3804,C128,2024-09-17,661.14,pending
O3805,C462,2024-01-27,397.62,shipped
O3806,C108,2024-03-20,285.68,completed
O3807,C269,2024-04-05,362.93,pending
O3808,C433,2024-10-05,724.91,shipped
O3809,C259,2024-07-29,62.46,processing
O3810,C447,2024-08-23,205.89,completed
O3811,C367,2024-12-15,935.53,completed
O3812,C403,2024-12-18,425.06,pending
O3813,C238,2024-11-16,553.01,pending
O3814,C468,2024-07-10,674.72,cancelled
O3815,C380,2024-10-01,964.45,completed
O3816,C120,2024-05-07,253.63,processing
O3817,C158,2024-08-25,729.76,processing
O3818,C222,2024-11-28,582.78,shipped
O3819,C144,2024-09-10,50.91,processing
O3820,C400,2024-05-19,268.53,pending
O3821,C445,2024-11-02,334.46,completed
O3822,C256,2024-09-28,859.98,processing
O3823,C172,2024-01-29,759.52,shipped
O3824,C389,2024-12-13,763.54,pending
O3825,C197,2024-05-15,757.21,processing
O3826,C359,2024-05-04,122.66,processing
O3827,C337,2024-02-29,265.82,processing
O3828,C498,2024-10-03,328.99,shipped
O3829,C420,2024-01-15,610.63,completed
O3830,C288,2024-10-25,510.25,pending
O3831,C168,2024-04-13,554.6,processing
O3832,C401,2024-10-16,217.6,processing
O3833,C336,2024-10-12,101.05,completed
O3834,C405,2024-03-20,723.54,completed
O3835,C370,2024-12-06,762.58,processing
O3836,C136,2024-07-08,282.87,processing
O3837,C231,2024-10-08,850.69,cancelled
O3838,C411,2024-10-16,537.94,processing
O3839,C174,2024-10-28,529.61,processing
O3840,C452,2024-11-30,74.17,completed
O3841,C496,2024-05-21,288.05,completed
O3842,C305,2024-11-24,331.37,pending
O3843,C188,2024-02-29,436.03,processing
O3844,C442,2024-04-04,86.76,cancelled
O3845,C117,2024-09-20,627.52,completed
O3846,C278,2024-11-20,233.19,pending
O3847,C488,2024-01-01,647.81,pending
O3848,C287,2024-04-04,127.18,pending
O3849,C113,2024-03-20,665.74,cancelled
O3850,C230,2024-06-25,505.24,cancelled
O3851,C198,2024-09-03,885.0,cancelled
O3852,C111,2024-06-17,884.54,cancelled
O3853,C314,2024-11-03,660.48,cancelled
O3854,C490,2024-10-29,733.92,pending
O3855,C392,2024-09-20,472.14,pending
O3856,C367,2024-10-20,437.44,shipped
O3857,C414,2024-09-01,248.82,completed
O3858,C415,2024-03-08,880.72,cancelled
O3859,C500,2024-04-17,899.96,pending
O3860,C363,2024-08-22,930.88,processing
O3861,C460,2024-08-03,923.25,processing
O3862,C372,2024-10-10,736.47,shipped
O3863,C303,2024-04-27,800.68,shipped
O3864,C314,2024-06-01,226.82,pending
O3865,C445,2024-04-03,367.22,pending
O3866,C114,2024-02-19,693.99,pending
O3867,C474,2024-03-15,920.53,pending
O3868,C180,2024-02-15,965.04,shipped
O3869,C328,2024-04-26,520.56,pending
O3870,C216,2024-08-21,606.66,cancelled
O3871,C382,2024-03-09,584.43,processing
O3872,C498,2024-06-12,282.14,completed
O3873,C474,2024-10-11,873.65,cancelled
O3874,C198,2024-05-20,198.56,processing
O3875,C270,2024-07-22,226.98,cancelled
O3876,C293,2024-10-23,289.32,cancelled
O3877,C475,2024-07-15,915.16,pending
O3878,C218,2024-12-27,906.73,pending
O3879,C112,2024-01-16,627.05,pending
O3880,C261,2024-10-12,915.06,cancelled
O3881,C370,2024-12-25,476.66,shipped
O3882,C333,2024-01-04,522.24,processing
O3883,C464,2024-09-13,678.2,shipped
O3884,C349,2024-02-17,497.09,shipped
O3885,C395,2024-07-09,201.42,processing
O3886,C425,2024-10-13,705.23,processing
O3887,C270,2024-09-20,472.29,shipped
O3888,C281,2024-07-12,848.12,shipped
O3889,C112,2024-05-04,752.39,pending
O3890,C317,2024-05-15,601.8,shipped
O3891,C355,2024-08-20,950.74,cancelled
O3892,C200,2024-03-09,349.33,pending
O3893,C438,2024-09-19,774.54,pending
O3894,C431,2024-02-07,427.42,cancelled
O3895,C439,2024-08-21,440.62,processing
O3896,C444,2024-10-03,894.31,cancelled
O3897,C183,2024-05-19,257.47,shipped
O3898,C157,2024-10-19,48.62,completed
O3899,C188,2024-09-07,953.41,cancelled
O3900,C401,2024-01-18,382.85,processing
O3901,C253,2024-02-04,897.99,processing
O3902,C166,2024-12-27,459.09,processing
O3903,C406,2024-05-12,594.0,completed
O3904,C416,2024-10-22,257.24,cancelled
O3905,C401,2024-12-14,392.93,processing
O3906,C332,2024-10-31,523.88,completed
O3907,C398,2024-12-25,657.55,processing
O3908,C457,2024-03-04,438.22,processing
O3909,C231,2024-05-02,75.53,completed
O3910,C236,2024-08-20,278.19,pending
O3911,C173,2024-03-15,284.05,cancelled
O3912,C278,2024-05-14,614.84,completed
O3913,C130,2024-01-17,304.83,completed
O3914,C192,2024-10-04,519.95,completed
O3915,C256,2024-09-16,492.96,shipped
O3916,C345,2024-04-12,256.96,completed
O3917,C247,2024-04-30,301.1,shipped
O3918,C349,2024-10-10,550.08,completed
O3919,C338,2024-11-24,485.88,pending
O3920,C201,2024-08-22,994.04,processing
O3921,C354,2024-08-30,747.32,pending
O3922,C202,2024-10-18,409.69,completed
O3923,C476,2024-03-09,44.31,cancelled
O3924,C287,2024-11-14,175.54,processing
O3925,C415,2024-12-30,768.01,processing
O3926,C214,2024-06-02,192.28,shipped
O3927,C183,2024-11-18,109.97,processing
O3928,C395,2024-09-12,463.28,cancelled
O3929,C251,2024-02-15,856.02,processing
O3930,C414,2024-12-04,104.97,processing
O3931,C311,2024-08-20,185.52,pending
O3932,C125,2024-08-24,617.17,completed
O3933,C253,2024-03-13,729.64,completed
O3934,C153,2024-12-18,442.99,pending
O3935,C384,2024-05-06,124.8,pending
O3936,C182,2024-06-06,104.83,cancelled
O3937,C119,2024-12-06,118.12,completed
O3938,C239,2024-07-01,531.42,processing
O3939,C421,2024-03-09,38.35,pending
O3940,C176,2024-02-01,828.06,processing
O3941,C361,2024-11-30,481.08,pending
O3942,C332,2024-04-01,24.69,processing
O3943,C106,2024-05-31,11.99,processing
O3944,C378,2024-05-16,794.68,completed
O3945,C247,2024-04-09,445.29,processing
O3946,C420,2024-05-20,872.48,shipped
O3947,C468,2024-05-31,348.21,pending
O3948,C224,2024-12-03,480.81,pending
O3949,C460,2024-12-17,740.15,cancelled
O3950,C496,2024-07-23,658.52,pending
O3951,C434,2024-10-14,152.74,shipped
O3952,C133,2024-04-06,546.69,shipped
O3953,C459,2024-10-20,645.09,completed
O3954,C335,2024-04-13,453.07,cancelled
O3955,C484,2024-07-08,959.5,processing
O3956,C212,2024-08-04,632.28,cancelled
O3957,C411,2024-08-31,245.38,pending
O3958,C485,2024-08-11,355.2,shipped
O3959,C265,2024-03-02,251.84,completed
O3960,C437,2024-01-30,380.09,cancelled
O3961,C341,2024-12-09,140.06,shipped
O3962,C471,2024-11-05,325.67,pending
O3963,C382,2024-12-12,679.07,cancelled
O3964,C294,2024-05-21,646.22,completed
O3965,C314,2024-07-31,13.83,completed
O3966,C237,2024-10-01,222.55,processing
O3967,C386,2024-01-29,750.02,completed
O3968,C451,2024-07-22,133.24,processing
O3969,C295,2024-05-05,142.25,shipped
O3970,C441,2024-09-25,874.76,processing
O3971,C483,2024-12-10,733.55,shipped
O3972,C237,2024-01-11,305.14,cancelled
O3973,C153,2024-02-18,660.98,shipped
O3974,C353,2024-11-20,34.12,completed
O3975,C397,2024-09-24,782.48,shipped
O3976,C196,2024-08-15,543.23,pending
O3977,C453,2024-02-16,823.04,shipped
O3978,C173,2024-03-01,203.43,shipped
O3979,C255,2024-08-28,96.59,cancelled
O3980,C363,2024-05-15,484.51,pending
O3981,C357,2024-12-28,604.17,pending
O3982,C373,2024-03-10,939.58,processing
O3983,C266,2024-02-29,522.37,shipped
O3984,C110,2024-01-23,677.96,processing
O3985,C386,2024-02-07,319.29,cancelled
O3986,C381,2024-05-14,230.11,cancelled
O3987,C197,2024-06-12,942.23,cancelled
O3988,C301,2024-02-08,632.93,shipped
O3989,C274,2024-10-21,823.94,completed
O3990,C188,2024-01-21,187.08,cancelled
O3991,C105,2024-03-05,100.09,processing
O3992,C347,2024-02-03,563.23,completed
O3993,C181,2024-03-08,56.24,cancelled
O3994,C447,2024-09-23,264.27,processing
O3995,C441,2024-01-03,977.65,completed
O3996,C355,2024-03-03,361.82,completed
O3997,C428,2024-10-09,791.9,processing
O3998,C126,2024-11-07,711.04,cancelled
O3999,C117,2024-01-07,112.64,shipped
O4000,C166,2024-06-27,103.94,shipped
O4001,C263,2024-04-07,737.97,completed
O4002,C201,2024-02-20,942.91,completed
O4003,C367,2024-04-14,549.68,shipped
O4004,C236,2024-02-09,560.08,cancelled
O4005,C190,2024-02-18,971.35,shipped
O4006,C138,2024-11-23,234.79,completed
O4007,C100,2024-04-24,598.04,shipped
O4008,C256,2024-01-07,207.2,shipped
O4009,C410,2024-08-23,332.76,processing
O4010,C151,2024-01-27,357.38,cancelled
O4011,C277,2024-11-21,774.81,completed
O4012,C226,2024-01-26,16.64,shipped
O4013,C170,2024-06-21,127.48,processing
O4014,C132,2024-02-06,982.89,shipped
O4015,C345,2024-08-26,682.68,completed
O4016,C321,2024-02-16,477.25,processing
O4017,C366,2024-09-15,949.87,completed
O4018,C324,2024-11-27,980.66,completed
O4019,C436,2024-11-26,896.91,cancelled
O4020,C372,2024-11-23,630.78,processing
O4021,C329,2024-01-19,950.41,cancelled
O4022,C112,2024-07-27,390.56,pending
O4023,C104,2024-11-03,317.94,completed
O4024,C399,2024-10-24,245.73,cancelled
O4025,C379,2024-02-13,803.15,completed
O4026,C496,2024-07-12,511.12,pending
O4027,C117,2024-01-05,473.62,completed
O4028,C206,2024-08-09,265.54,pending
O4029,C206,2024-08-08,600.1,cancelled
O4030,C296,2024-11-15,492.28,pending
O4031,C219,2024-12-25,720.18,cancelled
O4032,C339,2024-11-14,484.74,completed
O4033,C192,2024-12-24,855.28,completed
O4034,C279,2024-11-08,29.01,cancelled
O4035,C195,2024-12-14,395.99,completed
O4036,C149,2024-06-01,741.13,cancelled
O4037,C336,2024-03-09,368.33,cancelled
O4038,C251,2024-06-30,186.7,processing
O4039,C408,2024-03-15,866.37,processing
O4040,C292,2024-02-16,800.61,shipped
O4041,C295,2024-11-10,716.32,pending
O4042,C380,2024-10-31,100.58,shipped
O4043,C269,2024-10-30,53.4,shipped
O4044,C191,2024-12-08,757.62,pending
O4045,C447,2024-01-24,867.26,processing
O4046,C427,2024-06-25,517.74,pending
O4047,C168,2024-07-15,77.5,pending
O4048,C369,2024-09-26,256.12,completed
O4049,C278,2024-03-28,479.21,cancelled
O4050,C490,2024-01-02,889.16,shipped
O4051,C345,2024-06-09,589.73,cancelled
O4052,C322,2024-06-15,563.37,shipped
O4053,C374,2024-06-19,317.24,pending
O4054,C281,2024-11-17,462.9,processing
O4055,C436,2024-02-29,434.72,completed
O4056,C456,2024-04-16,652.37,processing
O4057,C154,2024-10-13,453.1,processing
O4058,C433,2024-08-18,955.06,processing
O4059,C189,2024-03-19,871.58,processing
O4060,C446,2024-12-21,688.96,shipped
O4061,C403,2024-02-06,309.61,shipped
O4062,C275,2024-01-30,59.61,processing
O4063,C487,2024-09-20,454.49,cancelled
O4064,C119,2024-08-28,344.66,completed
O4065,C179,2024-12-22,893.64,processing
O4066,C336,2024-03-14,408.14,completed
O4067,C418,2024-12-21,360.55,shipped
O4068,C421,2024-01-26,318.72,pending
O4069,C211,2024-01-25,852.44,shipped
O4070,C178,2024-03-16,618.09,pending
O4071,C282,2024-02-03,517.08,shipped
O4072,C274,2024-09-07,882.09,shipped
O4073,C403,2024-02-19,133.23,completed
O4074,C429,2024-01-06,906.42,completed
O4075,C177,2024-11-10,293.03,pending
O4076,C457,2024-09-28,672.8,shipped
O4077,C256,2024-10-06,201.24,pending
O4078,C478,2024-09-22,254.37,completed
O4079,C119,2024-09-20,979.57,shipped
O4080,C254,2024-07-13,139.44,pending
O4081,C470,2024-01-04,871.08,shipped
O4082,C208,2024-03-20,322.6,completed
O4083,C392,2024-12-03,550.2,shipped
O4084,C432,2024-09-04,137.54,processing
O4085,C110,2024-01-07,469.43,processing
O4086,C100,2024-10-23,862.43,pending
O4087,C309,2024-03-23,817.83,shipped
O4088,C398,2024-01-09,183.34,completed
O4089,C126,2024-02-13,255.14,shipped
O4090,C225,2024-08-04,774.64,processing
O4091,C176,2024-09-06,818.42,shipped
O4092,C209,2024-03-26,903.19,completed
O4093,C106,2024-08-17,965.18,completed
O4094,C351,2024-08-26,294.46,completed
O4095,C320,2024-08-18,335.79,cancelled
O4096,C490,2024-12-25,611.24,completed
O4097,C137,2024-04-10,70.54,completed
O4098,C325,2024-08-28,995.22,shipped
O4099,C145,2024-04-27,437.04,processing
O4100,C297,2024-11-05,523.66,completed
O4101,C307,2024-10-17,134.13,cancelled
O4102,C220,2024-05-18,343.89,shipped
O4103,C396,2024-05-15,988.0,completed
O4104,C335,2024-12-14,152.82,shipped
O4105,C113,2024-10-13,904.8,pending
O4106,C224,2024-08-26,729.67,cancelled
O4107,C125,2024-11-04,983.4,shipped
O4108,C378,2024-12-18,902.18,processing
O4109,C450,2024-11-26,587.4,processing
O4110,C351,2024-12-05,475.1,completed
O4111,C334,2024-02-04,960.47,completed
O4112,C409,2024-09-14,559.02,shipped
O4113,C340,2024-03-22,440.75,cancelled
O4114,C160,2024-05-27,540.85,pending
O4115,C106,2024-02-27,282.01,cancelled
O4116,C335,2024-10-16,279.26,completed
O4117,C357,2024-12-25,543.68,pending
O4118,C466,2024-08-22,471.05,pending
O4119,C364,2024-05-17,240.37,completed
O4120,C453,2024-10-01,251.53,shipped
O4121,C309,2024-06-22,731.1,processing
O4122,C214,2024-03-27,760.62,completed
O4123,C332,2024-03-16,443.41,processing
O4124,C297,2024-10-20,889.48,completed
O4125,C319,2024-03-03,742.81,processing
O4126,C461,2024-01-31,692.11,pending
O4127,C184,2024-12-15,230.61,processing
O4128,C278,2024-04-04,702.22,cancelled
O4129,C468,2024-11-20,592.97,processing
O4130,C204,2024-12-05,892.16,shipped
O4131,C269,2024-06-05,649.81,completed
O4132,C269,2024-08-03,610.82,completed
O4133,C397,2024-05-03,170.35,processing
O4134,C340,2024-10-12,164.16,cancelled
O4135,C457,2024-03-12,202.83,pending
O4136,C427,2024-07-29,107.2,shipped
O4137,C219,2024-07-01,991.99,processing
O4138,C371,2024-08-22,528.35,cancelled
O4139,C154,2024-12-17,208.35,cancelled
O4140,C207,2024-08-06,604.39,cancelled
O4141,C298,2024-06-10,204.6,pending
O4142,C110,2024-11-27,387.87,pending
O4143,C216,2024-07-13,164.07,processing
O4144,C129,2024-04-05,324.0,completed
O4145,C113,2024-01-27,906.45,processing
O4146,C189,2024-01-25,572.02,processing
O4147,C250,2024-11-10,524.03,shipped
O4148,C296,2024-08-22,159.75,shipped
O4149,C460,2024-06-03,532.91,completed
O4150,C303,2024-06-10,57.41,completed
O4151,C388,2024-05-05,199.92,completed
O4152,C434,2024-08-07,806.99,pending
O4153,C457,2024-06-04,564.73,processing
O4154,C475,2024-08-06,111.36,cancelled
O4155,C192,2024-11-19,997.95,pending
O4156,C100,2024-09-09,339.65,shipped
O4157,C262,2024-02-12,393.14,completed
O4158,C213,2024-04-23,74.19,completed
O4159,C135,2024-02-12,459.32,shipped
O4160,C468,2024-03-04,943.21,shipped
O4161,C469,2024-05-23,767.7,completed
O4162,C332,2024-03-28,745.65,cancelled
O4163,C209,2024-08-29,392.16,cancelled
O4164,C102,2024-10-05,758.31,completed
O4165,C423,2024-11-28,119.41,completed
O4166,C153,2024-02-02,85.49,processing
O4167,C431,2024-12-30,868.5,completed
O4168,C218,2024-02-14,749.24,completed
O4169,C475,2024-05-17,239.85,pending
O4170,C213,2024-06-20,894.65,cancelled
O4171,C311,2024-06-08,65.81,shipped
O4172,C340,2024-08-29,526.87,cancelled
O4173,C483,2024-11-03,783.02,cancelled
O4174,C169,2024-07-14,623.0,pending
O4175,C369,2024-03-01,77.75,processing
O4176,C339,2024-08-05,972.91,cancelled
O4177,C196,2024-04-27,905.99,cancelled
O4178,C241,2024-03-09,543.73,processing
O4179,C258,2024-07-12,573.97,cancelled
O4180,C436,2024-07-21,348.5,shipped
O4181,C386,2024-03-28,552.48,cancelled
O4182,C203,2024-08-15,887.04,shipped
O4183,C245,2024-11-26,998.35,completed
O4184,C148,2024-02-16,27.48,shipped
O4185,C325,2024-10-17,467.73,completed
O4186,C235,2024-02-16,339.69,shipped
O4187,C483,2024-02-12,355.2,shipped
O4188,C205,2024-02-20,785.57,processing
O4189,C272,2024-09-02,697.15,processing
O4190,C351,2024-06-24,78.03,processing
O4191,C315,2024-03-18,700.76,cancelled
O4192,C106,2024-06-25,691.12,processing
O4193,C201,2024-03-07,298.82,processing
O4194,C436,2024-09-24,921.08,completed
O4195,C346,2024-03-08,707.2,shipped
O4196,C231,2024-11-21,186.72,pending
O4197,C304,2024-12-05,458.58,pending
O4198,C431,2024-07-17,819.2,shipped
O4199,C119,2024-12-26,508.58,cancelled
O4200,C408,2024-05-29,482.99,pending
O4201,C137,2024-12-25,885.75,completed
O4202,C385,2024-08-05,288.84,processing
O4203,C391,2024-04-21,114.49,processing
O4204,C476,2024-05-30,426.57,completed
O4205,C169,2024-01-07,94.81,pending
O4206,C425,2024-06-07,12.19,processing
O4207,C119,2024-08-11,50.79,cancelled
O4208,C155,2024-12-11,997.84,pending
O4209,C182,2024-10-21,238.01,shipped
O4210,C469,2024-12-24,487.29,pending
O4211,C468,2024-11-01,39.25,processing
O4212,C447,2024-02-12,524.35,completed
O4213,C224,2024-01-18,198.88,processing
O4214,C371,2024-08-25,220.49,completed
O4215,C344,2024-08-21,909.37,processing
O4216,C237,2024-04-17,424.89,completed
O4217,C301,2024-11-19,556.22,pending
O4218,C484,2024-03-07,563.28,processing
O4219,C347,2024-05-04,83.98,shipped
O4220,C281,2024-07-11,314.6,cancelled
O4221,C431,2024-05-04,257.35,completed
O4222,C366,2024-12-19,385.36,cancelled
O4223,C442,2024-01-01,572.65,completed
O4224,C108,2024-03-26,262.98,pending
O4225,C247,2024-02-27,706.64,pending
O4226,C395,2024-08-15,446.73,pending
O4227,C142,2024-03-25,267.48,processing
O4228,C207,2024-04-01,175.96,processing
O4229,C150,2024-12-09,379.67,cancelled
O4230,C500,2024-02-25,645.03,pending
O4231,C219,2024-07-20,193.81,completed
O4232,C216,2024-11-24,726.24,shipped
O4233,C132,2024-03-11,427.71,pending
O4234,C198,2024-03-25,190.25,shipped
O4235,C479,2024-07-10,685.68,processing
O4236,C278,2024-01-30,974.14,cancelled
O4237,C263,2024-01-30,531.37,cancelled
O4238,C100,2024-05-27,300.68,shipped
O4239,C464,2024-04-23,191.6,completed
O4240,C493,2024-06-09,656.52,processing
O4241,C425,2024-09-13,740.4,shipped
O4242,C114,2024-07-10,781.63,completed
O4243,C187,2024-01-04,952.6,completed
O4244,C149,2024-05-22,111.34,cancelled
O4245,C284,2024-06-18,450.99,cancelled
O4246,C202,2024-08-19,955.42,processing
O4247,C236,2024-05-05,629.12,shipped
O4248,C200,2024-11-12,464.39,shipped
O4249,C172,2024-10-18,227.21,processing
O4250,C159,2024-09-29,150.08,processing
O4251,C223,2024-04-25,933.71,processing
O4252,C215,2024-01-06,226.89,processing
O4253,C345,2024-10-27,872.13,pending
O4254,C416,2024-01-04,132.99,shipped
O4255,C248,2024-10-04,932.65,cancelled
O4256,C124,2024-06-11,903.73,pending
O4257,C489,2024-01-06,261.79,processing
O4258,C400,2024-10-21,207.24,cancelled
O4259,C109,2024-10-30,786.85,processing
O4260,C477,2024-12-07,735.22,pending
O4261,C479,2024-04-25,959.01,completed
O4262,C116,2024-06-08,876.07,cancelled
O4263,C357,2024-11-01,340.37,cancelled
O4264,C455,2024-04-22,905.4,processing
O4265,C147,2024-08-12,711.16,cancelled
O4266,C429,2024-07-07,706.36,pending
O4267,C389,2024-05-30,577.29,processing
O4268,C211,2024-07-07,387.8,pending
O4269,C445,2024-12-01,726.03,processing
O4270,C204,2024-02-03,124.37,processing
O4271,C264,2024-02-14,203.16,pending
O4272,C100,2024-03-01,34.09,shipped
O4273,C146,2024-06-12,357.86,processing
O4274,C110,2024-11-03,645.97,processing
O4275,C185,2024-08-21,921.22,shipped
O4276,C157,2024-11-18,410.09,pending
O4277,C119,2024-04-13,414.2,shipped
O4278,C363,2024-11-07,832.22,completed
O4279,C263,2024-07-25,321.55,processing
O4280,C466,2024-03-09,566.91,cancelled
O4281,C422,2024-10-09,966.07,completed
O4282,C348,2024-07-22,443.68,pending
O4283,C333,2024-05-18,155.11,pending
O4284,C391,2024-02-15,605.1,processing
O4285,C198,2024-07-25,540.56,processing
O4286,C271,2024-05-27,681.29,completed
O4287,C249,2024-11-10,415.5,processing
O4288,C121,2024-04-15,433.67,processing
O4289,C271,2024-03-06,392.94,completed
O4290,C496,2024-07-10,635.09,shipped
O4291,C212,2024-09-11,612.1,cancelled
O4292,C175,2024-11-01,640.75,processing
O4293,C154,2024-02-27,817.19,pending
O4294,C383,2024-07-28,201.8,processing
O4295,C148,2024-04-04,257.74,processing
O4296,C242,2024-06-07,165.27,shipped
O4297,C331,2024-10-24,444.7,completed
O4298,C409,2024-03-25,777.37,completed
O4299,C230,2024-09-22,457.22,completed
O4300,C307,2024-12-27,376.83,shipped
O4301,C365,2024-02-23,688.48,pending
O4302,C425,2024-01-23,531.89,pending
O4303,C156,2024-06-20,298.26,processing
O4304,C295,2024-12-19,580.61,completed
O4305,C250,2024-04-09,44.79,pending
O4306,C403,2024-12-20,244.45,pending
O4307,C362,2024-03-18,521.3,processing
O4308,C210,2024-05-25,948.86,processing
O4309,C137,2024-02-11,206.6,cancelled
O4310,C345,2024-11-01,764.64,pending
O4311,C141,2024-10-12,452.57,processing
O4312,C443,2024-02-29,645.19,completed
O4313,C405,2024-07-20,606.37,cancelled
O4314,C435,2024-03-13,988.06,cancelled
O4315,C462,2024-01-19,498.44,shipped
O4316,C137,2024-05-02,57.06,cancelled
O4317,C455,2024-08-18,696.35,shipped
O4318,C173,2024-11-13,11.89,completed
O4319,C406,2024-02-03,162.72,pending
O4320,C109,2024-03-20,658.96,pending
O4321,C157,2024-07-07,239.81,pending
O4322,C283,2024-05-22,764.36,cancelled
O4323,C166,2024-02-03,243.0,shipped
O4324,C333,2024-03-30,151.71,completed
O4325,C366,2024-06-07,641.05,shipped
O4326,C272,2024-07-05,381.89,completed
O4327,C286,2024-01-04,920.35,cancelled
O4328,C440,2024-01-09,174.38,completed
O4329,C124,2024-12-11,104.29,shipped
O4330,C396,2024-06-30,945.07,shipped
O4331,C357,2024-03-02,160.3,completed
O4332,C116,2024-01-28,235.35,cancelled
O4333,C213,2024-02-11,47.07,cancelled
O4334,C237,2024-02-01,288.25,processing
O4335,C495,2024-03-24,247.35,cancelled
O4336,C134,2024-04-03,601.23,shipped
O4337,C422,2024-11-24,623.39,completed
O4338,C425,2024-01-24,256.11,pending
O4339,C153,2024-01-10,241.83,pending
O4340,C335,2024-06-28,432.08,pending
O4341,C202,2024-04-07,240.65,cancelled
O4342,C410,2024-02-15,647.95,pending
O4343,C311,2024-12-11,217.78,completed
O4344,C426,2024-04-10,334.6,pending
O4345,C429,2024-01-11,742.67,processing
O4346,C481,2024-02-26,387.86,shipped
O4347,C234,2024-03-05,111.77,processing
O4348,C444,2024-07-16,380.28,shipped
O4349,C365,2024-10-28,274.05,pending
O4350,C115,2024-11-17,169.01,shipped
O4351,C396,2024-09-01,492.64,processing
O4352,C336,2024-05-12,507.74,completed
O4353,C396,2024-06-28,838.94,shipped
O4354,C151,2024-06-27,520.91,pending
O4355,C426,2024-02-21,870.57,completed
O4356,C446,2024-03-09,754.53,shipped
O4357,C345,2024-10-07,247.37,cancelled
O4358,C442,2024-09-19,399.43,shipped
O4359,C363,2024-12-16,931.48,shipped
O4360,C120,2024-10-13,868.46,shipped
O4361,C212,2024-03-03,42.31,processing
O4362,C465,2024-05-09,884.18,shipped
O4363,C139,2024-05-20,126.02,completed
O4364,C117,2024-04-09,97.03,pending
O4365,C287,2024-06-27,629.48,pending
O4366,C224,2024-02-09,521.11,cancelled
O4367,C312,2024-12-03,856.21,shipped
O4368,C421,2024-04-06,580.7,cancelled
O4369,C186,2024-04-27,642.98,pending
O4370,C489,2024-04-19,468.4,pending
O4371,C445,2024-09-28,496.09,completed
O4372,C230,2024-11-30,192.64,completed
O4373,C316,2024-05-20,77.64,cancelled
O4374,C279,2024-06-25,34.03,processing
O4375,C171,2024-01-09,965.16,completed
O4376,C291,2024-10-03,399.11,pending
O4377,C390,2024-07-04,415.99,pending
O4378,C303,2024-11-29,538.41,cancelled
O4379,C419,2024-06-21,283.71,completed
O4380,C489,2024-02-04,245.51,pending
O4381,C281,2024-03-16,210.2,shipped
O4382,C296,2024-09-25,380.06,completed
O4383,C337,2024-03-27,626.39,pending
O4384,C414,2024-07-13,493.39,processing
O4385,C295,2024-12-25,23.66,completed
O4386,C190,2024-09-16,272.07,cancelled
O4387,C409,2024-11-25,610.77,pending
O4388,C343,2024-09-13,233.99,processing
O4389,C414,2024-04-20,187.86,shipped
O4390,C333,2024-05-12,74.47,cancelled
O4391,C160,2024-01-13,61.61,cancelled
O4392,C367,2024-11-07,660.59,cancelled
O4393,C238,2024-12-14,889.27,processing
O4394,C108,2024-04-24,692.39,shipped
O4395,C495,2024-10-07,307.71,processing
O4396,C117,2024-04-25,756.41,completed
O4397,C281,2024-07-27,682.54,completed
O4398,C135,2024-07-07,943.86,completed
O4399,C353,2024-10-22,940.2,completed
O4400,C438,2024-03-24,137.48,shipped
O4401,C265,2024-10-29,41.82,pending
O4402,C250,2024-12-20,847.31,completed
O4403,C224,2024-04-08,597.37,processing
O4404,C161,2024-02-20,746.22,completed
O4405,C206,2024-09-19,801.74,processing
O4406,C124,2024-01-01,262.94,pending
O4407,C299,2024-11-07,263.42,pending
O4408,C278,2024-03-07,529.93,shipped
O4409,C250,2024-02-01,901.45,completed
O4410,C497,2024-06-06,525.72,cancelled
O4411,C192,2024-09-24,91.82,cancelled
O4412,C310,2024-08-09,450.31,cancelled
O4413,C270,2024-07-03,208.33,pending
O4414,C157,2024-06-11,680.77,processing
O4415,C227,2024-06-17,36.19,shipped
O4416,C491,2024-03-15,976.66,shipped
O4417,C236,2024-02-09,899.04,completed
